Invoice_ID,Customer_ID,Customer_Name,Customer_Type,Industry,Region,Country,City,Email,Phone,Registration_Date,Account_Status,Payment_Terms,Credit_Limit,Account_Manager,Contract_ID,Service_Type,Plan_Name,Unit_Price,Estimated_Usage,Contract_Price,Discount_Allowed,Tax_Rate,Billing_Cycle,Contract_Duration,SLA_Level,Billing_Month,Billing_Year,Actual_Usage,Billed_Usage,Peak_Usage,OffPeak_Usage,Expected_Amount,Invoice_Date,Due_Date,Currency,Invoice_Status,Payment_Status,Invoice_Version,Tax_Expected,Tax_Billed,Discount_Applied,Discount_Amount,Billed_Amount,Missing_GST,Usage_Mismatch,Extra_Discount,Wrong_Pricing,Missing_Charge,Duplicate_Invoice,Contract_Violation,Late_Billing,Leakage,Leakage_Type,Leakage_Amount
INV001933,CUST00043,"Harris, Gallegos and Spencer",Enterprise,Finance,West,USA,Port Molly,kim90@garrison-thomas.com,+1-742-210-2053,2023-01-29,Inactive,Net 30,831474,Sneha Patel,CON00165,Voice,Voice Basic,5,2119,7230,10,18,Yearly,36,Platinum,1,2026,1446,1446,1485,1327,7230,2026-05-24,2026-06-23,EUR,Sent,Overdue,1,1301.4,1301.4,10,723.0,7808.4,0,0,0,0,0,0,0,0,0,None,0.0
INV001934,CUST00454,Hughes-Nicholson,Retail,Healthcare,East,Singapore,West Susanchester,frankfleming@marshall.com,+1-816-202-5298x67076,2024-03-04,Inactive,Net 60,362229,Sneha Patel,CON00015,Internet,Fiber 1000,10,2546,28050,10,18,Yearly,36,Bronze,6,2026,2805,2805,2998,2662,28050,2025-09-16,2025-10-16,INR,Paid,Overdue,2,5049.0,5049.0,10,2805.0,30294.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001935,CUST00006,"Gonzalez, Brooks and Martin",Retail,Logistics,West,India,New Mariotown,hickmannatasha@allen-allen.org,417-618-2278,2026-01-31,Suspended,Net 15,578178,Sneha Patel,CON00148,Security,Firewall,15,572,16245,10,18,Quarterly,36,Gold,5,2026,1083,1083,1109,1069,16245,2025-11-01,2025-12-01,EUR,Sent,Overdue,2,2924.1,2924.1,10,1624.5,17544.6,0,0,0,0,0,0,0,0,0,None,0.0
INV001936,CUST00376,"Barker, Martin and Horton",Retail,Finance,East,India,Ritashire,jmorrow@gonzalez.com,450-927-2751x64807,2026-07-07,Active,Net 60,875146,Arjun Kumar,CON00001,SaaS,ERP,25,1320,26525,10,18,Yearly,12,Gold,1,2026,1061,1061,1165,987,26525,2026-04-11,2026-05-11,INR,Paid,Pending,3,4774.5,4774.5,20,5305.0,25994.5,0,0,1,0,0,0,0,0,1,Extra Discount,2652.5
INV001937,CUST00184,Porter Ltd,Government,Finance,East,India,Sarahton,kellyeric@moody.net,+1-657-930-6524x0778,2023-03-18,Suspended,Net 15,758754,Sneha Patel,CON00136,Internet,Fiber 300,10,653,20480,10,18,Yearly,24,Gold,6,2026,2048,2048,2313,1976,20480,2026-04-13,2026-05-13,INR,Generated,Paid,2,3686.4,3686.4,10,2048.0,22118.4,0,0,0,0,0,0,0,0,0,None,0.0
INV001938,CUST00149,Waller-Chavez,Enterprise,Education,West,UK,East Robert,megan85@doyle.com,+1-845-622-8851x587,2025-03-10,Active,Net 15,572244,John Thomas,CON00113,Security,Firewall,15,1394,36150,15,18,Quarterly,12,Platinum,11,2026,2410,2410,2623,2286,36150,2026-01-29,2026-02-28,INR,Generated,Overdue,1,6507.0,6507.0,15,5422.5,37234.5,0,0,0,0,0,0,0,0,0,None,0.0
INV001939,CUST00208,"Ferguson, Martin and Obrien",SMB,IT,North,USA,New Darryl,janet50@gutierrez-crawford.com,(974)238-4215x031,2025-09-13,Suspended,Net 60,87641,Rahul Sharma,CON00087,Internet,Fiber 1000,10,848,8920,10,18,Monthly,36,Bronze,5,2026,892,644,981,783,8920,2025-10-05,2025-11-04,INR,Paid,Overdue,2,1605.6,1605.6,10,892.0,7153.6,0,1,0,0,0,0,0,0,1,Usage Mismatch,2480.0
INV001940,CUST00035,Pollard and Sons,Government,Telecom,West,UK,Hallchester,floresthomas@hughes-alvarado.com,802.489.5171x8702,2022-03-26,Suspended,Net 30,609042,John Thomas,CON00092,Internet,Fiber 300,10,1927,21830,15,18,Yearly,12,Silver,1,2026,2183,2183,2365,2142,21830,2026-06-26,2026-07-26,EUR,Paid,Overdue,3,3929.4,3266.148739396183,15,3274.5,21821.65,1,0,0,0,0,0,0,0,1,Missing GST,663.25
INV001941,CUST00284,"Nielsen, Hernandez and Andrews",SMB,Healthcare,North,Australia,Robertside,jennifer55@wilcox.org,(867)538-9975,2024-02-28,Suspended,Net 15,202999,Arjun Kumar,CON00109,SaaS,ERP,25,2491,29225,0,18,Yearly,12,Gold,2,2026,1169,1169,1411,1096,29225,2026-05-02,2026-06-01,USD,Sent,Overdue,2,5260.5,5260.5,0,0.0,34485.5,0,0,0,0,0,0,0,0,0,None,0.0
INV001942,CUST00151,"Roberts, Beck and House",SMB,Logistics,West,UK,Butlermouth,smithjohn@melton.com,+1-359-889-3347x2122,2021-12-10,Active,Net 30,268134,Rahul Sharma,CON00026,Voice,Voice Premium,5,1409,2830,15,18,Monthly,36,Bronze,11,2026,566,566,692,479,2830,2026-07-19,2026-08-18,EUR,Generated,Paid,3,509.4,509.4,15,424.5,2914.9,0,0,0,0,0,0,0,0,0,None,0.0
INV001943,CUST00352,Hodges and Sons,Government,Healthcare,North,UK,Lake William,juanwilson@gamble-wright.biz,571.389.2392,2022-09-21,Active,Net 15,275469,John Thomas,CON00009,Internet,Fiber 1000,10,2208,26090,10,18,Quarterly,24,Bronze,2,2026,2609,2609,2772,2583,26090,2026-05-25,2026-06-24,EUR,Sent,Paid,1,4696.2,3318.21464273784,10,2609.0,26799.21,1,0,0,0,0,0,0,0,1,Missing GST,1377.99
INV001944,CUST00468,"Arroyo, Peterson and Parker",SMB,Finance,East,UK,East Joshua,santosmichael@hudson-fowler.com,001-383-235-0615x8148,2025-05-24,Inactive,Net 15,161032,Sneha Patel,CON00005,SaaS,HRMS,25,2686,67625,15,18,Yearly,24,Bronze,7,2026,2705,2705,2885,2613,67625,2025-10-18,2025-11-17,EUR,Generated,Paid,2,12172.5,12172.5,15,10143.75,69653.75,0,0,0,0,0,0,0,0,0,None,0.0
INV001945,CUST00182,Rowe-Jones,Government,Manufacturing,East,UK,Whiteview,hclayton@wright.com,471.283.7645,2026-04-09,Active,Net 60,675646,Priya Nair,CON00164,SaaS,CRM,25,2532,52425,5,18,Monthly,12,Silver,10,2026,2097,2097,2161,1981,52425,2026-05-11,2026-06-10,EUR,Sent,Pending,3,9436.5,9436.5,5,2621.25,59240.25,0,0,0,0,0,0,0,0,0,None,0.0
INV001946,CUST00012,Suarez LLC,Enterprise,Education,West,Australia,Ericside,cheryl80@montoya.com,911-682-4493x534,2022-01-10,Active,Net 30,657086,Sneha Patel,CON00167,SaaS,CRM,25,2413,25600,15,18,Monthly,36,Bronze,10,2026,1024,1024,1290,1004,25600,2025-08-06,2025-09-05,EUR,Paid,Pending,3,4608.0,4608.0,15,3840.0,26368.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001947,CUST00221,Williams Group,SMB,Logistics,North,India,Alvarezfort,noahthornton@baker-moreno.biz,7478658018,2023-11-30,Active,Net 60,780051,Arjun Kumar,CON00115,SaaS,ERP,25,1262,55225,0,18,Monthly,12,Bronze,4,2026,2209,2209,2278,2033,55225,2026-07-18,2026-08-17,USD,Sent,Paid,3,9940.5,9940.5,0,0.0,65165.5,0,0,0,0,0,0,0,0,0,None,0.0
INV001948,CUST00349,Smith Ltd,SMB,Manufacturing,West,Australia,South Michael,jordanjames@robertson.info,8244376545,2026-02-27,Suspended,Net 30,110545,Arjun Kumar,CON00148,Security,Firewall,15,572,19905,10,18,Quarterly,36,Gold,9,2026,1327,1327,1355,1224,19905,2026-06-10,2026-07-10,INR,Generated,Pending,3,3582.9,3582.9,10,1990.5,21497.4,0,0,0,0,0,0,0,0,0,None,0.0
INV001949,CUST00422,"Johnson, Barber and James",Government,Finance,East,UK,North Susanbury,hryan@yates.net,754.339.4353x537,2023-08-24,Suspended,Net 15,874255,Sneha Patel,CON00107,Internet,Fiber 300,10,1368,24910,0,18,Yearly,24,Gold,9,2026,2491,2491,2645,2390,24910,2026-02-17,2026-03-19,INR,Sent,Overdue,1,4483.8,4483.8,0,0.0,29393.8,0,0,0,0,0,1,0,0,1,Duplicate Invoice,29393.8
INV001950,CUST00452,Davis-Sanchez,Government,Education,East,UK,Adamburgh,cory86@lewis.info,001-831-362-5265x469,2024-07-18,Inactive,Net 45,991768,Arjun Kumar,CON00117,Cloud,Enterprise Cloud,20,1599,15560,15,18,Yearly,12,Bronze,4,2026,778,778,924,621,15560,2026-06-12,2026-07-12,INR,Sent,Pending,3,2800.8,2800.8,15,2334.0,11448.82,0,0,0,1,0,0,0,0,1,Wrong Pricing,4577.98
INV001951,CUST00332,Montgomery-Hopkins,Retail,Education,West,USA,Robertsonborough,andersensusan@smith-ward.com,001-857-639-7691x5671,2023-04-04,Active,Net 15,885036,Rahul Sharma,CON00113,Security,Firewall,15,1394,32850,15,18,Quarterly,12,Platinum,3,2026,2190,2190,2400,2009,32850,2025-09-16,2025-10-16,EUR,Generated,Paid,2,5913.0,5913.0,15,4927.5,33835.5,0,0,0,0,0,0,0,0,0,None,0.0
INV001952,CUST00467,Rosales PLC,Retail,Logistics,South,India,Eddietown,michael88@woods-yoder.com,+1-929-885-8567x2872,2021-09-19,Inactive,Net 15,974220,Arjun Kumar,CON00014,Cloud,Enterprise Cloud,20,2214,36920,0,18,Quarterly,24,Gold,10,2026,1846,1846,2062,1704,36920,2026-02-14,2026-03-16,EUR,Generated,Pending,3,6645.6,6645.6,0,0.0,43565.6,0,0,0,0,0,0,0,0,0,None,0.0
INV001953,CUST00326,Espinoza and Sons,Government,Telecom,South,UK,East Adam,travis66@brooks.org,660-716-9236,2025-12-06,Inactive,Net 30,126329,Sneha Patel,CON00104,Cloud,Business Cloud,20,2138,24560,5,18,Monthly,36,Bronze,11,2026,1228,1228,1433,1193,24560,2025-10-01,2025-10-31,USD,Paid,Paid,3,4420.8,4420.8,5,1228.0,19892.13,0,0,0,0,0,0,1,0,1,Contract Violation,7860.67
INV001954,CUST00018,"Collins, Drake and Hernandez",Government,IT,East,Australia,East Traceyland,operry@lee.com,(501)363-2870,2025-06-24,Suspended,Net 30,208338,Rahul Sharma,CON00034,Internet,Fiber 300,10,2087,16450,15,18,Quarterly,24,Silver,4,2026,1645,1576,1877,1600,16450,2026-07-27,2026-08-26,EUR,Generated,Paid,3,2961.0,2961.0,15,2467.5,16253.5,0,1,0,0,0,0,0,0,1,Usage Mismatch,690.0
INV001955,CUST00282,Bartlett and Sons,SMB,Education,West,Australia,Jeanhaven,goconnor@holland.com,437-360-3754,2023-11-10,Suspended,Net 30,775495,Rahul Sharma,CON00014,Cloud,Enterprise Cloud,20,2214,54220,0,18,Quarterly,24,Gold,7,2026,2711,2711,2744,2705,54220,2025-09-03,2025-10-03,USD,Generated,Paid,1,9759.6,9759.6,0,0.0,63979.6,0,0,0,0,0,0,0,0,0,None,0.0
INV001956,CUST00410,"Miller, Patton and Evans",Retail,Education,East,USA,South Jerryside,andrew44@warner-jones.com,318-993-8984x6908,2023-11-01,Active,Net 15,361877,Arjun Kumar,CON00156,Voice,Voice Premium,5,993,10495,5,18,Monthly,36,Bronze,8,2026,2099,2099,2294,2072,10495,2026-05-02,2026-06-01,USD,Paid,Overdue,3,1889.1,1338.8822139302129,5,524.75,11309.13,1,0,0,0,0,0,0,0,1,Missing GST,550.22
INV001957,CUST00205,"Brown, Duncan and Krause",Government,IT,North,India,South Jenniferport,ulynch@fox-carney.com,(599)678-7729,2023-03-30,Inactive,Net 15,930438,Rahul Sharma,CON00184,Cloud,Enterprise Cloud,20,692,19360,0,18,Quarterly,12,Bronze,12,2026,968,968,1082,841,19360,2025-12-03,2026-01-02,INR,Generated,Pending,3,3484.8,3484.8,0,0.0,22844.8,0,0,0,0,0,0,0,0,0,None,0.0
INV001958,CUST00360,"Barber, Richardson and Barrera",Government,Manufacturing,West,Australia,South Hunterburgh,jacobhenry@white.com,(293)312-1637x6182,2024-10-23,Inactive,Net 30,678419,Priya Nair,CON00165,Voice,Voice Basic,5,2119,4980,10,18,Yearly,36,Platinum,7,2026,996,996,1004,949,4980,2025-11-07,2025-12-07,USD,Sent,Paid,2,896.4,896.4,20,996.0,4880.4,0,0,1,0,0,0,0,0,1,Extra Discount,498.0
INV001959,CUST00233,Harris-Martinez,Retail,Finance,South,Australia,West Derekmouth,wbarnes@robinson-phillips.com,+1-992-698-3168x7397,2021-09-20,Active,Net 60,922388,Sneha Patel,CON00043,Cloud,Business Cloud,20,2765,38740,0,18,Monthly,36,Platinum,4,2026,1937,1937,2080,1824,38740,2026-05-26,2026-06-25,INR,Paid,Overdue,2,6973.2,6973.2,0,0.0,38730.58,0,0,0,1,0,0,0,0,1,Wrong Pricing,6982.62
INV001960,CUST00043,"Harris, Gallegos and Spencer",Enterprise,Finance,West,USA,Port Molly,kim90@garrison-thomas.com,+1-742-210-2053,2023-01-29,Inactive,Net 30,831474,Sneha Patel,CON00064,Security,Endpoint Security,15,988,35685,0,18,Quarterly,12,Silver,5,2026,2379,2379,2467,2318,35685,2026-01-10,2026-02-09,EUR,Generated,Pending,2,6423.3,6423.3,0,0.0,42108.3,0,0,0,0,0,0,0,0,0,None,0.0
INV001961,CUST00028,Peterson-Sheppard,SMB,IT,West,India,Shelleyfort,shortrichard@ray.com,(529)841-3186,2025-06-05,Inactive,Net 15,89353,Arjun Kumar,CON00045,SaaS,HRMS,25,1624,16775,0,18,Yearly,12,Bronze,6,2026,671,671,924,504,16775,2025-12-01,2025-12-31,USD,Generated,Pending,3,3019.5,3019.5,0,0.0,19794.5,0,0,0,0,0,0,0,0,0,None,0.0
INV001962,CUST00488,Chavez-Tran,SMB,Telecom,West,USA,Port Teresaburgh,gwilkins@thomas.com,001-503-458-9298x80858,2024-10-12,Suspended,Net 45,653291,Arjun Kumar,CON00144,SaaS,HRMS,25,582,67700,0,18,Quarterly,12,Platinum,8,2026,2708,2708,2881,2669,67700,2026-06-22,2026-07-22,EUR,Generated,Pending,1,12186.0,12186.0,0,0.0,79886.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001963,CUST00071,Hester Group,SMB,Healthcare,South,India,Lauramouth,kari39@morales.com,687.729.8259x5269,2025-11-29,Active,Net 15,447827,Priya Nair,CON00085,SaaS,ERP,25,2968,56400,5,18,Monthly,12,Platinum,10,2026,2256,2256,2507,2074,56400,2025-10-26,2025-11-25,EUR,Sent,Overdue,2,10152.0,10152.0,5,2820.0,63732.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001964,CUST00415,Thornton-Howell,Enterprise,IT,East,UK,Christianberg,kevintran@watson.com,877.610.7044,2022-04-25,Active,Net 15,603343,Arjun Kumar,CON00142,Voice,Voice Premium,5,1059,12500,0,18,Yearly,36,Platinum,8,2026,2500,2500,2656,2483,12500,2026-03-04,2026-04-03,INR,Sent,Pending,1,2250.0,2250.0,0,0.0,14750.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001965,CUST00166,Fletcher Inc,Enterprise,Finance,South,Singapore,New Adrianborough,robert12@pearson-king.net,(995)694-6368x87258,2024-03-15,Inactive,Net 45,855688,Rahul Sharma,CON00049,Security,Firewall,15,1536,42270,5,18,Monthly,36,Bronze,3,2026,2818,2818,3089,2771,42270,2026-04-10,2026-05-10,INR,Generated,Overdue,2,7608.6,7608.6,5,2113.5,47765.1,0,0,0,0,0,0,0,0,0,None,0.0
INV001966,CUST00184,Porter Ltd,Government,Finance,East,India,Sarahton,kellyeric@moody.net,+1-657-930-6524x0778,2023-03-18,Suspended,Net 15,758754,Sneha Patel,CON00053,Cloud,Basic Cloud,20,2774,28580,0,18,Monthly,36,Bronze,7,2026,1429,1429,1449,1398,28580,2025-09-12,2025-10-12,INR,Generated,Overdue,2,5144.4,5144.4,0,0.0,33724.4,0,0,0,0,0,0,0,0,0,None,0.0
INV001967,CUST00073,Alexander Group,Enterprise,Healthcare,East,Australia,South Hannah,nshaw@salas-fitzgerald.com,001-728-738-5786x527,2023-11-05,Suspended,Net 15,88304,Priya Nair,CON00148,Security,Firewall,15,572,8775,10,18,Quarterly,36,Gold,11,2026,585,585,691,499,8775,2026-06-18,2026-07-18,INR,Generated,Paid,1,1579.5,1579.5,10,877.5,7280.82,0,0,0,1,0,0,0,0,1,Wrong Pricing,2196.18
INV001968,CUST00437,King-Collins,Enterprise,IT,East,India,Maryton,hannah96@adams.net,387.853.5778x8116,2022-09-05,Active,Net 60,571121,Priya Nair,CON00015,Internet,Fiber 1000,10,2546,21370,10,18,Yearly,36,Bronze,11,2026,2137,2137,2154,2102,21370,2025-10-19,2025-11-18,EUR,Sent,Paid,2,3846.6,3846.6,10,2137.0,23079.6,0,0,0,0,0,0,0,0,0,None,0.0
INV001969,CUST00106,"Ward, Miller and Beck",Government,Manufacturing,South,India,North Randy,jessica36@davis.com,(893)487-0051,2025-08-29,Inactive,Net 45,384618,Rahul Sharma,CON00021,Voice,Voice Premium,5,556,3015,5,18,Yearly,24,Gold,2,2026,603,603,758,485,3015,2025-08-15,2025-09-14,USD,Sent,Paid,3,542.7,542.7,5,150.75,3406.95,0,0,0,0,0,0,0,0,0,None,0.0
INV001970,CUST00469,"Mills, Sanchez and Robles",Enterprise,IT,East,UK,Lake Sharon,jeremylove@williams.com,+1-541-531-2840,2023-09-02,Active,Net 60,932487,Rahul Sharma,CON00162,SaaS,HRMS,25,2635,67975,15,18,Yearly,24,Bronze,5,2026,2719,2719,2776,2525,67975,2025-08-12,2025-09-11,USD,Paid,Pending,3,12235.5,12235.5,15,10196.25,61857.58,0,0,0,0,0,0,1,0,1,Contract Violation,8156.67
INV001971,CUST00403,Cunningham-Vaughn,Enterprise,Healthcare,North,Australia,North Joyhaven,mileszachary@yang.com,340-579-3110x2918,2023-05-02,Inactive,Net 15,795466,Sneha Patel,CON00179,Cloud,Enterprise Cloud,20,518,23800,10,18,Quarterly,12,Platinum,9,2026,1190,1190,1448,1040,23800,2025-08-18,2025-09-17,INR,Generated,Overdue,1,4284.0,4284.0,10,2380.0,25704.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001972,CUST00445,Walsh-Brown,Government,Logistics,South,India,Port Amyborough,cookemily@hurst-jackson.org,001-458-906-6013x8241,2021-12-22,Active,Net 60,741958,John Thomas,CON00044,Voice,Voice Basic,5,1405,12105,10,18,Yearly,36,Bronze,12,2026,2421,2421,2507,2235,12105,2025-11-28,2025-12-28,USD,Generated,Overdue,1,2178.9,2178.9,20,2421.0,11862.9,0,0,1,0,0,0,0,0,1,Extra Discount,1210.5
INV001973,CUST00015,Velasquez Group,Government,IT,West,UK,Kevinbury,andrewlee@ramirez-jones.com,(386)885-0142x940,2024-07-15,Suspended,Net 15,62666,Sneha Patel,CON00072,Internet,Fiber 100,10,2552,18970,15,18,Monthly,24,Gold,8,2026,1897,1897,1982,1793,18970,2025-09-22,2025-10-22,INR,Generated,Paid,3,3414.6,3414.6,15,2845.5,19539.1,0,0,0,0,0,0,0,0,0,None,0.0
INV001974,CUST00073,Alexander Group,Enterprise,Healthcare,East,Australia,South Hannah,nshaw@salas-fitzgerald.com,001-728-738-5786x527,2023-11-05,Suspended,Net 15,88304,Priya Nair,CON00145,Cloud,Basic Cloud,20,1117,16840,15,18,Quarterly,24,Platinum,5,2026,842,842,853,697,16840,2025-10-25,2025-11-24,EUR,Paid,Overdue,1,3031.2,3031.2,15,2526.0,17345.2,0,0,0,0,0,0,0,0,0,None,0.0
INV001975,CUST00166,Fletcher Inc,Enterprise,Finance,South,Singapore,New Adrianborough,robert12@pearson-king.net,(995)694-6368x87258,2024-03-15,Inactive,Net 45,855688,Rahul Sharma,CON00200,Security,Firewall,15,719,17100,5,18,Monthly,36,Silver,11,2026,1140,1140,1348,1029,17100,2025-10-17,2025-11-16,USD,Generated,Overdue,3,3078.0,3078.0,5,855.0,14869.69,0,0,0,1,0,0,0,0,1,Wrong Pricing,4453.31
INV001976,CUST00099,Bush and Sons,Retail,Logistics,North,UK,Karenland,lloydamanda@nguyen-ellis.com,+1-478-659-6969x15579,2022-04-26,Inactive,Net 60,61023,Arjun Kumar,CON00190,SaaS,ERP,25,2604,35875,15,18,Quarterly,24,Gold,7,2026,1435,1435,1729,1422,35875,2026-06-23,2026-07-23,USD,Generated,Overdue,1,6457.5,6457.5,15,5381.25,36951.25,0,0,0,0,0,0,0,0,0,None,0.0
INV001977,CUST00170,"Rodriguez, Jones and Phillips",Government,Finance,East,USA,Port Williamview,heather69@carrillo-todd.info,+1-279-607-1416x33565,2023-09-16,Suspended,Net 15,712143,John Thomas,CON00156,Voice,Voice Premium,5,993,14505,5,18,Monthly,36,Bronze,12,2026,2901,2901,2920,2741,14505,2026-06-03,2026-07-03,INR,Sent,Paid,2,2610.9,2610.9,5,725.25,16390.65,0,0,0,0,0,0,0,0,0,None,0.0
INV001978,CUST00274,Austin-Hamilton,Retail,IT,East,UK,Davishaven,teresa32@rose-holland.com,276-317-4224x3864,2021-12-24,Inactive,Net 45,275314,Sneha Patel,CON00012,Security,SOC,15,1194,29730,5,18,Quarterly,36,Gold,1,2026,1982,1982,2041,1852,29730,2026-04-27,2026-05-27,EUR,Sent,Overdue,1,5351.4,5351.4,5,1486.5,33594.9,0,0,0,0,0,1,0,0,1,Duplicate Invoice,33594.9
INV001979,CUST00064,Holmes-Mcintyre,Retail,Manufacturing,North,USA,West Kimberlymouth,wendymitchell@gonzalez-taylor.com,427.715.5188x442,2025-12-03,Inactive,Net 15,967230,Priya Nair,CON00178,Voice,Voice Premium,5,911,7935,15,18,Yearly,36,Bronze,3,2026,1587,1587,1643,1460,7935,2025-09-02,2025-10-02,INR,Sent,Pending,2,1428.3,1428.3,15,1190.25,8173.05,0,0,0,0,0,0,0,0,0,None,0.0
INV001980,CUST00312,"Curry, Wells and Black",Enterprise,Manufacturing,South,UK,Sharpmouth,latoya53@carrillo-wolfe.com,778.505.2924x075,2025-02-28,Inactive,Net 30,187084,Arjun Kumar,CON00058,Internet,Fiber 300,10,618,8440,15,18,Yearly,12,Bronze,7,2026,844,844,1041,791,8440,2025-09-01,2025-10-01,EUR,Sent,Overdue,3,1519.2,1519.2,15,1266.0,8693.2,0,0,0,0,0,0,0,0,0,None,0.0
INV001981,CUST00415,Thornton-Howell,Enterprise,IT,East,UK,Christianberg,kevintran@watson.com,877.610.7044,2022-04-25,Active,Net 15,603343,Arjun Kumar,CON00190,SaaS,ERP,25,2604,48550,15,18,Quarterly,24,Gold,2,2026,1942,1942,2196,1872,48550,2025-11-12,2025-12-12,EUR,Sent,Pending,1,8739.0,8739.0,25,12137.5,45151.5,0,0,1,0,0,0,0,0,1,Extra Discount,4855.0
INV001982,CUST00413,Prince LLC,Retail,Healthcare,West,Australia,Jameschester,allenchristopher@perez.net,001-400-630-1027,2021-12-19,Inactive,Net 30,445755,Rahul Sharma,CON00123,Voice,Voice Basic,5,1981,14535,0,18,Yearly,36,Platinum,11,2026,2907,2907,2916,2772,14535,2026-01-28,2026-02-27,EUR,Sent,Overdue,1,2616.3,2616.3,0,0.0,17151.3,0,0,0,0,0,0,0,0,0,None,0.0
INV001983,CUST00058,Brooks Inc,SMB,Finance,West,UK,Sarahmouth,devinmitchell@horton-taylor.info,390.610.4328x986,2023-08-14,Active,Net 30,755086,Sneha Patel,CON00104,Cloud,Business Cloud,20,2138,42300,5,18,Monthly,36,Bronze,8,2026,2115,2115,2137,1993,42300,2025-09-21,2025-10-21,USD,Paid,Overdue,2,7614.0,7614.0,5,2115.0,44705.78,0,0,0,0,0,0,1,0,1,Contract Violation,3093.22
INV001984,CUST00496,Shaffer-Huang,SMB,Education,East,UK,East Marcus,lopezlance@graves.net,(669)413-1196,2024-06-27,Inactive,Net 45,731777,John Thomas,CON00098,Internet,Fiber 100,10,1891,5710,10,18,Yearly,12,Silver,9,2026,571,571,868,442,5710,2026-01-16,2026-02-15,EUR,Paid,Overdue,2,1027.8,1027.8,10,571.0,6166.8,0,0,0,0,0,0,0,0,0,None,0.0
INV001985,CUST00474,Wall-Johnson,Government,Manufacturing,West,UK,Gibbsmouth,laurenwilliamson@gates-rodriguez.com,(657)897-0673,2022-02-06,Inactive,Net 45,726746,Sneha Patel,CON00173,Security,Endpoint Security,15,1568,38715,0,18,Yearly,36,Platinum,12,2026,2581,2581,2791,2468,38715,2025-12-22,2026-01-21,INR,Generated,Overdue,2,6968.7,6968.7,0,0.0,45683.7,0,0,0,0,0,0,0,0,0,None,0.0
INV001986,CUST00170,"Rodriguez, Jones and Phillips",Government,Finance,East,USA,Port Williamview,heather69@carrillo-todd.info,+1-279-607-1416x33565,2023-09-16,Suspended,Net 15,712143,John Thomas,CON00005,SaaS,HRMS,25,2686,62000,15,18,Yearly,24,Bronze,12,2026,2480,2480,2528,2318,62000,2026-04-19,2026-05-19,INR,Sent,Overdue,2,11160.0,11160.0,15,9300.0,63860.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001987,CUST00191,"Stokes, James and Deleon",SMB,Telecom,South,USA,Michaelchester,hconrad@adkins.com,+1-460-248-0589x2583,2024-12-08,Active,Net 15,306609,Sneha Patel,CON00074,SaaS,ERP,25,2081,40925,0,18,Quarterly,12,Silver,11,2026,1637,1637,1845,1578,40925,2026-01-09,2026-02-08,USD,Paid,Overdue,3,7366.5,7366.5,0,0.0,48291.5,0,0,0,0,0,0,0,0,0,None,0.0
INV001988,CUST00038,Landry-Huerta,Government,Logistics,West,USA,Daniellechester,stephen43@castaneda-rodriguez.biz,001-259-944-0640,2024-01-12,Active,Net 60,520587,Rahul Sharma,CON00022,Voice,Voice Premium,5,612,11005,15,18,Yearly,24,Silver,9,2026,2201,2201,2408,2157,11005,2025-08-10,2025-09-09,EUR,Paid,Paid,2,1980.9,1980.9,15,1650.75,11335.15,0,0,0,0,0,0,0,0,0,None,0.0
INV001989,CUST00047,"Romero, Moore and Olson",Government,Finance,North,India,West Meganstad,farmeraudrey@bruce-villegas.org,+1-480-494-0244x550,2026-05-31,Suspended,Net 60,710960,Sneha Patel,CON00144,SaaS,HRMS,25,582,56375,0,18,Quarterly,12,Platinum,11,2026,2255,2255,2306,2206,56375,2026-05-04,2026-06-03,EUR,Generated,Overdue,2,10147.5,10147.5,0,0.0,66522.5,0,0,0,0,0,0,0,0,0,None,0.0
INV001990,CUST00352,Hodges and Sons,Government,Healthcare,North,UK,Lake William,juanwilson@gamble-wright.biz,571.389.2392,2022-09-21,Active,Net 15,275469,John Thomas,CON00005,SaaS,HRMS,25,2686,37500,15,18,Yearly,24,Bronze,1,2026,1500,1500,1670,1411,37500,2026-03-26,2026-04-25,INR,Generated,Pending,3,6750.0,6750.0,15,5625.0,38625.0,0,0,0,0,0,0,0,0,0,None,0.0
INV001991,CUST00034,"Romero, Suarez and Shields",Government,IT,North,Singapore,Kendrachester,sarah84@campbell.org,001-872-978-7558,2024-05-01,Suspended,Net 30,101663,Sneha Patel,CON00065,Security,Firewall,15,1647,34005,10,18,Quarterly,36,Platinum,6,2026,2267,2267,2389,2150,34005,2025-11-30,2025-12-30,INR,Sent,Paid,3,6120.9,6120.9,10,3400.5,36725.4,0,0,0,0,0,0,0,0,0,None,0.0
